id_client,familia,bloc_analitic,tipus_alerta,segment_client,dies_sense_compra,cicle_habitual_dies,dies_retard,share_of_wallet_12m,potencial_anual_eur,impacte_recuperable_eur,urgencia,motiu_explicat,data_alerta,z_score_silenci,nivell_alerta,prioritat_score,canal_recomanat,rank_prioritat
2373,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,337,109.0,,,7397.84,1550.7,critica,Client actiu_esporadic de Biomaterials. Historial: 14 pedidos (1 últims 12m). Freqüència habitual: 109 ±56 dies. Porta 337 dies sense comprar (z=4.1). Anomalia crítica detectada.,2025-12-30,4.09,vermella,0.2716171296395176,televenda,81
1000061247,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,329,87.0,,,18494.6,1503.04,critica,Client actiu_esporadic de Biomaterials. Historial: 13 pedidos (1 últims 12m). Freqüència habitual: 87 ±41 dies. Porta 329 dies sense comprar (z=5.9). Anomalia crítica detectada.,2025-12-30,5.85,vermella,0.27046382595051416,televenda,82
1000067733,Anestesia,Commodities,risc_fuga,fidel,176,71.0,105.0,0.921,3410.04,261.82,alta,Client fidel de Anestesia. Cicle habitual: 71 dies (±28). Porta 176 dies sense comprar (105 dies de retard). Share of wallet últims 12m: 92%. Possible inici de fuga.,2025-12-30,,,0.2703397375306636,delegat,83
40446,Anestesia,Commodities,finestra_captura,promiscu,260,376.0,0.0,0.151,6820.08,5792.48,alta,Client promiscu de Anestesia. Cicle habitual: 376 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 15%. Oportunitat de capturar 5792€ de quota de mercat.,2025-12-30,,,0.27026981160445307,televenda,84
1000100143,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,277,86.0,,,0.0,1485.97,critica,Client actiu_esporadic de Biomaterials. Historial: 10 pedidos (2 últims 12m). Freqüència habitual: 86 ±49 dies. Porta 277 dies sense comprar (z=3.9). Anomalia crítica detectada.,2025-12-30,3.9,vermella,0.27004184660513164,televenda,85
1000101861,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,222,6.0,,,0.0,1470.74,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (2 últims 12m). Freqüència habitual: 6 dies. Porta 222 dies sense comprar (z=120.0). Anomalia crítica detectada.,2025-12-30,120.0,vermella,0.26966124364435634,televenda,86
6642,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,266,66.0,,,36989.2,1466.91,critica,Client actiu_esporadic de Biomaterials. Historial: 24 pedidos (1 últims 12m). Freqüència habitual: 66 ±50 dies. Porta 266 dies sense comprar (z=4.0). Anomalia crítica detectada.,2025-12-30,3.98,vermella,0.26956491083698036,televenda,87
1000101090,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,337,50.0,,,0.0,1459.11,critica,Client actiu_esporadic de Biomaterials. Historial: 6 pedidos (1 últims 12m). Freqüència habitual: 50 ±38 dies. Porta 337 dies sense comprar (z=7.6). Anomalia crítica detectada.,2025-12-30,7.55,vermella,0.2693679443160467,televenda,88
25996,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,280,79.0,,,7397.84,1451.76,critica,Client actiu_esporadic de Biomaterials. Historial: 20 pedidos (1 últims 12m). Freqüència habitual: 79 ±51 dies. Porta 280 dies sense comprar (z=3.9). Anomalia crítica detectada.,2025-12-30,3.92,vermella,0.2691813759616603,televenda,89
1000101581,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,280,120.0,,,0.0,1441.92,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (1 últims 12m). Freqüència habitual: 120 dies. Porta 280 dies sense comprar (z=4.4). Anomalia crítica detectada.,2025-12-30,4.44,vermella,0.26893011962329827,televenda,90
15218,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,244,39.0,,,13872.52,1435.9,critica,Client actiu_esporadic de Biomaterials. Historial: 41 pedidos (3 últims 12m). Freqüència habitual: 39 ±30 dies. Porta 244 dies sense comprar (z=6.8). Anomalia crítica detectada.,2025-12-30,6.78,vermella,0.2687755576680162,televenda,91
1000101119,Anestesia,Commodities,finestra_captura,promiscu,70,206.0,0.0,0.195,6820.08,5491.29,alta,Client promiscu de Anestesia. Cicle habitual: 206 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 5491€ de quota de mercat.,2025-12-30,,,0.26860449390002816,televenda,92
21581,Anestesia,Commodities,finestra_captura,promiscu,174,274.0,0.0,0.036,5683.4,5477.48,alta,Client promiscu de Anestesia. Cicle habitual: 274 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 4%. Oportunitat de capturar 5477€ de quota de mercat.,2025-12-30,,,0.2685259628496459,televenda,93
43045,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,190,83.0,,,0.0,1425.89,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (2 últims 12m). Freqüència habitual: 83 dies. Porta 190 dies sense comprar (z=4.3). Anomalia crítica detectada.,2025-12-30,4.3,vermella,0.2685171142353698,televenda,94
38760,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_regular,119,25.0,,,23119.82,627.46,alta,Client actiu_regular de Biomaterials. Historial: 65 pedidos (16 últims 12m). Freqüència habitual: 25 ±28 dies. Porta 119 dies sense comprar (z=3.4). Anomalia crítica detectada.,2025-12-30,3.39,vermella,0.2679784313830876,delegat,95
1000101430,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_regular,162,43.0,,,0.0,623.15,alta,Client actiu_regular de Biomaterials. Historial: 8 pedidos (7 últims 12m). Freqüència habitual: 43 ±48 dies. Porta 162 dies sense comprar (z=2.5). Anomalia crítica detectada.,2025-12-30,2.48,vermella,0.267692220294944,delegat,96
1000082339,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,299,74.0,,,8007.0,1392.83,critica,Client actiu_esporadic de Biomaterials. Historial: 17 pedidos (1 últims 12m). Freqüència habitual: 74 ±45 dies. Porta 299 dies sense comprar (z=5.0). Anomalia crítica detectada.,2025-12-30,5.03,vermella,0.26765048450966467,televenda,97
2000579,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,215,129.0,,,0.0,1370.85,critica,Client actiu_esporadic de Biomaterials. Historial: 4 pedidos (2 últims 12m). Freqüència habitual: 129 ±17 dies. Porta 215 dies sense comprar (z=5.1). Anomalia crítica detectada.,2025-12-30,5.11,vermella,0.26706285212008,televenda,98
37428,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,340,84.0,,,5548.38,1353.29,critica,Client actiu_esporadic de Biomaterials. Historial: 8 pedidos (1 últims 12m). Freqüència habitual: 84 ±37 dies. Porta 340 dies sense comprar (z=6.9). Anomalia crítica detectada.,2025-12-30,6.89,vermella,0.266586582164624,televenda,99
30857,Bioseguridad,Commodities,finestra_captura,promiscu,7,712.0,0.0,0.233,6669.36,5117.8,alta,Client promiscu de Bioseguridad. Cicle habitual: 712 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 23%. Oportunitat de capturar 5118€ de quota de mercat.,2025-12-30,,,0.26640773176050453,televenda,100
1000038685,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,340,80.0,,,5338.0,1344.64,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (1 últims 12m). Freqüència habitual: 80 dies. Porta 340 dies sense comprar (z=10.8). Anomalia crítica detectada.,2025-12-30,10.83,vermella,0.2663496980644039,televenda,101
1000082533,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,208,182.0,,,0.0,1324.43,critica,Client actiu_esporadic de Biomaterials. Historial: 3 pedidos (1 últims 12m). Freqüència habitual: 182 ±6 dies. Porta 208 dies sense comprar (z=4.0). Anomalia crítica detectada.,2025-12-30,4.01,vermella,0.26579024951199587,televenda,102
1000101609,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,245,35.0,,,0.0,1319.39,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (2 últims 12m). Freqüència habitual: 35 dies. Porta 245 dies sense comprar (z=20.0). Anomalia crítica detectada.,2025-12-30,20.0,vermella,0.26564940446160046,televenda,103
29805,Bioseguridad,Commodities,risc_fuga,fidel,315,41.0,273.0,0.646,1086.44,58.44,critica,Client fidel de Bioseguridad. Cicle habitual: 41 dies (±14). Porta 315 dies sense comprar (273 dies de retard). Share of wallet últims 12m: 65%. Possible inici de fuga.,2025-12-30,,,0.26428193069547223,delegat,104
36612,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,270,22.0,,,1849.46,1269.74,critica,Client actiu_esporadic de Biomaterials. Historial: 70 pedidos (3 últims 12m). Freqüència habitual: 22 ±16 dies. Porta 270 dies sense comprar (z=15.9). Anomalia crítica detectada.,2025-12-30,15.88,vermella,0.2642324560655795,televenda,105
34726,Anestesia,Commodities,risc_fuga,fidel,173,63.0,109.0,0.81,3410.04,230.12,alta,Client fidel de Anestesia. Cicle habitual: 63 dies (±43). Porta 173 dies sense comprar (109 dies de retard). Share of wallet últims 12m: 81%. Possible inici de fuga.,2025-12-30,,,0.2641030710020769,delegat,106
1000100145,Anestesia,Commodities,risc_fuga,fidel,270,95.0,175.0,0.794,3410.04,225.57,alta,Client fidel de Anestesia. Cicle habitual: 95 dies (±92). Porta 270 dies sense comprar (175 dies de retard). Share of wallet últims 12m: 79%. Possible inici de fuga.,2025-12-30,,,0.26313829961398577,delegat,107
1000081680,Anestesia,Commodities,finestra_captura,promiscu,104,275.0,0.0,0.196,5683.4,4567.51,alta,Client promiscu de Anestesia. Cicle habitual: 275 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 20%. Oportunitat de capturar 4568€ de quota de mercat.,2025-12-30,,,0.2628600813406332,televenda,108
12349,Anestesia,Commodities,finestra_captura,promiscu,12,550.0,0.0,0.197,5683.4,4562.04,alta,Client promiscu de Anestesia. Cicle habitual: 550 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 20%. Oportunitat de capturar 4562€ de quota de mercat.,2025-12-30,,,0.26282271096308774,televenda,109
1000101694,Anestesia,Commodities,risc_fuga,fidel,159,58.0,101.0,1.477,1802.36,221.9,alta,Client fidel de Anestesia. Cicle habitual: 58 dies (±41). Porta 159 dies sense comprar (101 dies de retard). Share of wallet últims 12m: 148%. Possible inici de fuga.,2025-12-30,,,0.26234589838408295,delegat,110
30348,Anestesia,Commodities,finestra_captura,promiscu,315,343.0,0.0,0.213,5683.4,4472.59,alta,Client promiscu de Anestesia. Cicle habitual: 343 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 21%. Oportunitat de capturar 4473€ de quota de mercat.,2025-12-30,,,0.26220516023534796,televenda,111
1000101094,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,316,90.0,,,0.0,1192.67,critica,Client actiu_esporadic de Biomaterials. Historial: 4 pedidos (1 últims 12m). Freqüència habitual: 90 ±52 dies. Porta 316 dies sense comprar (z=4.3). Anomalia crítica detectada.,2025-12-30,4.31,vermella,0.261919406914695,televenda,112
38934,Anestesia,Commodities,finestra_captura,promiscu,68,902.0,0.0,0.035,4546.72,4388.9,alta,Client promiscu de Anestesia. Cicle habitual: 902 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 3%. Oportunitat de capturar 4389€ de quota de mercat.,2025-12-30,,,0.2616160910240382,televenda,113
1000082722,Anestesia,Commodities,finestra_captura,promiscu,313,511.0,0.0,0.036,4546.72,4383.41,alta,Client promiscu de Anestesia. Cicle habitual: 511 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 4%. Oportunitat de capturar 4383€ de quota de mercat.,2025-12-30,,,0.2615770569361523,televenda,114
20179,Anestesia,Commodities,finestra_captura,promiscu,207,758.0,0.0,0.04,4546.72,4363.47,alta,Client promiscu de Anestesia. Cicle habitual: 758 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 4%. Oportunitat de capturar 4363€ de quota de mercat.,2025-12-30,,,0.2614348705373598,televenda,115
1000076307,Anestesia,Commodities,finestra_captura,promiscu,43,162.0,0.0,0.04,4546.72,4363.47,alta,Client promiscu de Anestesia. Cicle habitual: 162 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 4%. Oportunitat de capturar 4363€ de quota de mercat.,2025-12-30,,,0.2614348705373598,televenda,116
123,Anestesia,Commodities,finestra_captura,promiscu,63,286.0,0.0,0.234,5683.4,4354.61,alta,Client promiscu de Anestesia. Cicle habitual: 286 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 23%. Oportunitat de capturar 4355€ de quota de mercat.,2025-12-30,,,0.26137148385658004,televenda,117
33731,Anestesia,Commodities,finestra_captura,promiscu,230,320.0,0.0,0.234,5683.4,4354.61,alta,Client promiscu de Anestesia. Cicle habitual: 320 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 23%. Oportunitat de capturar 4355€ de quota de mercat.,2025-12-30,,,0.26137148385658004,televenda,118
42488,Anestesia,Commodities,finestra_captura,promiscu,207,243.0,0.0,0.044,4546.72,4344.91,alta,Client promiscu de Anestesia. Cicle habitual: 243 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 4%. Oportunitat de capturar 4345€ de quota de mercat.,2025-12-30,,,0.26130193957900144,televenda,119
38003,Anestesia,Commodities,finestra_captura,promiscu,56,800.0,0.0,0.045,4546.72,4340.8,alta,Client promiscu de Anestesia. Cicle habitual: 800 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 5%. Oportunitat de capturar 4341€ de quota de mercat.,2025-12-30,,,0.26127242604964857,televenda,120
1000081910,Anestesia,Commodities,finestra_captura,promiscu,97,422.0,0.0,0.045,4546.72,4340.8,alta,Client promiscu de Anestesia. Cicle habitual: 422 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 5%. Oportunitat de capturar 4341€ de quota de mercat.,2025-12-30,,,0.26127242604964857,televenda,121
1000101475,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,301,48.0,,,0.0,1165.99,critica,Client actiu_esporadic de Biomaterials. Historial: 4 pedidos (2 últims 12m). Freqüència habitual: 48 ±24 dies. Porta 301 dies sense comprar (z=10.4). Anomalia crítica detectada.,2025-12-30,10.42,vermella,0.26108372366148985,televenda,122
20140,Anestesia,Commodities,finestra_captura,promiscu,343,353.0,0.0,0.053,4546.72,4306.82,alta,Client promiscu de Anestesia. Cicle habitual: 353 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 5%. Oportunitat de capturar 4307€ de quota de mercat.,2025-12-30,,,0.26102734304888764,televenda,123
12422,Anestesia,Commodities,finestra_captura,promiscu,160,401.0,0.0,0.081,4546.72,4180.22,alta,Client promiscu de Anestesia. Cicle habitual: 401 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 8%. Oportunitat de capturar 4180€ de quota de mercat.,2025-12-30,,,0.2600968954182664,televenda,124
1000078247,Anestesia,Commodities,finestra_captura,promiscu,12,424.0,0.0,0.081,4546.72,4180.22,alta,Client promiscu de Anestesia. Cicle habitual: 424 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 8%. Oportunitat de capturar 4180€ de quota de mercat.,2025-12-30,,,0.2600968954182664,televenda,125
1000100581,Anestesia,Commodities,finestra_captura,promiscu,335,383.0,0.0,0.094,4546.72,4119.74,alta,Client promiscu de Anestesia. Cicle habitual: 383 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 9%. Oportunitat de capturar 4120€ de quota de mercat.,2025-12-30,,,0.25964240635422864,televenda,126
42805,Bioseguridad,Commodities,risc_fuga,fidel,272,80.0,192.0,0.597,1086.44,54.01,critica,Client fidel de Bioseguridad. Cicle habitual: 80 dies (±61). Porta 272 dies sense comprar (192 dies de retard). Share of wallet últims 12m: 60%. Possible inici de fuga.,2025-12-30,,,0.2592710526697131,delegat,127
1000101602,Bioseguridad,Commodities,risc_fuga,fidel,291,52.0,239.0,0.389,1667.34,54.01,critica,Client fidel de Bioseguridad. Cicle habitual: 52 dies (±16). Porta 291 dies sense comprar (239 dies de retard). Share of wallet últims 12m: 39%. Possible inici de fuga.,2025-12-30,,,0.2592710526697131,delegat,128
1000102156,Biomateriales,Productes Tècnics,silenci_anomal_crític,actiu_esporadic,76,16.0,,,0.0,1088.11,critica,Client actiu_esporadic de Biomaterials. Historial: 2 pedidos (2 últims 12m). Freqüència habitual: 16 dies. Porta 76 dies sense comprar (z=12.5). Anomalia crítica detectada.,2025-12-30,12.5,vermella,0.2585303697625526,televenda,129
41298,Anestesia,Commodities,finestra_captura,promiscu,85,260.0,0.0,0.13,4546.72,3956.15,alta,Client promiscu de Anestesia. Cicle habitual: 260 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 13%. Oportunitat de capturar 3956€ de quota de mercat.,2025-12-30,,,0.2583788261642543,televenda,130
1000100260,Anestesia,Commodities,finestra_captura,promiscu,119,827.0,0.0,0.13,4546.72,3956.15,alta,Client promiscu de Anestesia. Cicle habitual: 827 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 13%. Oportunitat de capturar 3956€ de quota de mercat.,2025-12-30,,,0.2583788261642543,televenda,131
1000082626,Anestesia,Commodities,finestra_captura,promiscu,119,225.0,0.0,0.136,4546.72,3927.67,alta,Client promiscu de Anestesia. Cicle habitual: 225 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 14%. Oportunitat de capturar 3928€ de quota de mercat.,2025-12-30,,,0.25815351660289576,televenda,132
42121,Anestesia,Commodities,finestra_captura,promiscu,1,309.0,0.0,0.153,4546.72,3850.05,alta,Client promiscu de Anestesia. Cicle habitual: 309 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 15%. Oportunitat de capturar 3850€ de quota de mercat.,2025-12-30,,,0.2575310605539785,televenda,133
1000100160,Anestesia,Commodities,finestra_captura,promiscu,104,424.0,0.0,0.16,4546.72,3819.15,alta,Client promiscu de Anestesia. Cicle habitual: 424 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 16%. Oportunitat de capturar 3819€ de quota de mercat.,2025-12-30,,,0.25727976654705254,televenda,134
