Id_Cliente,Provincia,Familia_Potencial,segment,share_12m,potencial_anual_eur,euros_12m,gap_eur,dies_sense_compra,num_intervals,data_alerta,dies_retard,z_score,cicle_mig_dies,proxim_pedido_esperat,dies_stock,tipus_alerta,finestra_captura_dies,canal,urgencia,prioritat,motiu
1000100155,Tarragona,Anestesia,fidel,0.763,2223.12,1696.64,526.48,356,3,2025-12-01,136,7.79,219.3,2025-07-17,0,risc_fuga,,delegat,alta,421.18,"Client FIDEL d'Anestesia amb risc de FUGA. Cicle habitual: 219 dies. Porta 356 dies sense comprar (136 dies de retard, z=7.8). Stock exhaurit. Prioritat màxima."
1000079723,Madrid,Bioseguridad,nou,0.072,2223.12,159.01,2064.11,17,0,2025-12-01,0,,,,,monitoritzar,,televenda,baixa,412.82,Client NOU (17 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
1000100432,Madrid,Anestesia,fidel,0.715,1802.36,1288.65,513.71,304,2,2025-12-01,55,0.83,248.5,2025-10-06,0,reposicio_pendent,,televenda,baixa,410.97,Client FIDEL d'Anestesia amb lleuger retard (55 dies). Cicle habitual: 248 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
8049,Zaragoza,Anestesia,fugat,0.544,3410.04,1854.67,1555.37,1488,4,2025-12-01,1433,,55.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1488 dies). Historial previ de 1708 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
10457,Vizcaya,Anestesia,fugat,1.0,3410.04,6342.73,0.0,906,7,2025-12-01,823,,82.4,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (906 dies). Historial previ de 1483 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080397,Sta.Cruz Tenerife,Anestesia,fugat,0.697,3410.04,2377.54,1032.5,1398,3,2025-12-01,1282,,116.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1398 dies). Historial previ de 1746 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081873,Sta.Cruz Tenerife,Anestesia,fugat,1.0,3410.04,4910.3,0.0,727,5,2025-12-01,544,,182.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (727 dies). Historial previ de 1641 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000082115,Valencia,Anestesia,fugat,1.0,3410.04,3696.85,0.0,937,6,2025-12-01,816,,121.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (937 dies). Historial previ de 1663 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
8854,Madrid,Anestesia,fugat,0.627,3410.04,2136.87,1273.17,693,5,2025-12-01,511,,182.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (693 dies). Historial previ de 1603 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080681,Sevilla,Anestesia,fugat,1.0,3410.04,5757.41,0.0,398,7,2025-12-01,210,,188.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (398 dies). Historial previ de 1714 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081855,Navarra,Anestesia,fugat,0.77,3410.04,2627.06,782.98,803,5,2025-12-01,615,,187.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (803 dies). Historial previ de 1739 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080732,Valencia,Anestesia,fugat,0.541,3410.04,1843.3,1566.74,735,3,2025-12-01,406,,328.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (735 dies). Historial previ de 1721 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080857,Málaga,Anestesia,fugat,0.316,3410.04,1076.65,2333.39,794,6,2025-12-01,661,,133.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (794 dies). Historial previ de 1592 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
22244,Sta.Cruz Tenerife,Anestesia,fugat,0.355,3410.04,1209.0,2201.04,938,3,2025-12-01,746,,191.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (938 dies). Historial previ de 1512 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080859,Alicante,Anestesia,fugat,1.0,3410.04,5290.8,0.0,1382,7,2025-12-01,1331,,50.4,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1382 dies). Historial previ de 1735 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
10519,Vizcaya,Anestesia,fugat,1.0,3410.04,8479.95,0.0,679,6,2025-12-01,507,,171.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (679 dies). Historial previ de 1706 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081414,Madrid,Anestesia,fugat,0.729,3410.04,2484.81,925.23,1000,3,2025-12-01,760,,240.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1000 dies). Historial previ de 1720 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081830,Lleida,Anestesia,fugat,1.0,3410.04,5183.1,0.0,468,3,2025-12-01,237,,230.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (468 dies). Historial previ de 1160 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
9513,Barcelona,Anestesia,fugat,0.571,3410.04,1946.17,1463.87,1452,4,2025-12-01,1382,,69.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1452 dies). Historial previ de 1729 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000100253,Cádiz,Anestesia,fugat,1.0,3410.04,5134.63,0.0,538,3,2025-12-01,407,,131.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (538 dies). Historial previ de 931 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081765,Madrid,Anestesia,fugat,1.0,3410.04,3823.76,0.0,916,9,2025-12-01,833,,82.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (916 dies). Historial previ de 1657 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081183,Barcelona,Anestesia,fugat,1.0,3410.04,4794.86,0.0,606,5,2025-12-01,380,,225.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (606 dies). Historial previ de 1735 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
18655,A Coruña,Anestesia,fugat,1.0,3410.04,3526.68,0.0,390,6,2025-12-01,197,,192.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (390 dies). Historial previ de 1544 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
8160,Sevilla,Anestesia,fugat,0.564,3410.04,1924.47,1485.57,1509,3,2025-12-01,1430,,79.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1509 dies). Historial previ de 1746 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
6963,Barcelona,Anestesia,fugat,0.255,3410.04,868.53,2541.51,1312,3,2025-12-01,1155,,157.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1312 dies). Historial previ de 1783 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000081331,Madrid,Anestesia,fugat,1.0,3410.04,7770.6,0.0,909,10,2025-12-01,830,,78.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (909 dies). Historial previ de 1697 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
32405,A Coruña,Anestesia,fugat,1.0,3410.04,4425.86,0.0,412,7,2025-12-01,227,,184.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (412 dies). Historial previ de 1705 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
24474,Tarragona,Anestesia,fugat,1.0,3410.04,8599.7,0.0,487,8,2025-12-01,327,,159.1,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (487 dies). Historial previ de 1760 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000060078,Málaga,Anestesia,fugat,1.0,3410.04,5318.37,0.0,385,34,2025-12-01,343,,41.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (385 dies). Historial previ de 1789 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
37516,,Anestesia,fugat,1.0,3410.04,4120.02,0.0,1448,4,2025-12-01,1382,,66.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1448 dies). Historial previ de 1712 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000070593,Barcelona,Anestesia,fugat,1.0,3410.04,9804.91,0.0,405,14,2025-12-01,310,,94.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (405 dies). Historial previ de 1725 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000069483,Madrid,Anestesia,fugat,0.743,3410.04,2532.11,877.93,621,7,2025-12-01,461,,159.9,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (621 dies). Historial previ de 1740 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
37961,Cádiz,Anestesia,fugat,1.0,3410.04,6091.63,0.0,678,10,2025-12-01,567,,110.5,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (678 dies). Historial previ de 1783 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000065512,Barcelona,Anestesia,fugat,0.662,3410.04,2256.0,1154.04,871,5,2025-12-01,715,,155.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (871 dies). Historial previ de 1650 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000064563,Madrid,Anestesia,fugat,1.0,3410.04,4465.35,0.0,1307,4,2025-12-01,1188,,118.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1307 dies). Historial previ de 1782 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000064044,A Coruña,Anestesia,fugat,0.329,3410.04,1120.45,2289.59,1022,4,2025-12-01,900,,121.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1022 dies). Historial previ de 1509 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000061715,Castellón,Anestesia,fugat,0.712,3410.04,2429.49,980.55,1053,8,2025-12-01,962,,91.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1053 dies). Historial previ de 1781 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000061247,Sevilla,Anestesia,fugat,1.0,3410.04,6468.02,0.0,496,5,2025-12-01,339,,157.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (496 dies). Historial previ de 1281 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
40372,Tarragona,Anestesia,fugat,1.0,3410.04,5438.48,0.0,745,5,2025-12-01,605,,139.4,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (745 dies). Historial previ de 1442 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
40433,Gipúzkoa,Anestesia,fugat,1.0,3410.04,13686.77,0.0,871,11,2025-12-01,788,,82.9,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (871 dies). Historial previ de 1783 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000058430,Madrid,Anestesia,fugat,1.0,3410.04,3653.1,0.0,517,7,2025-12-01,337,,179.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (517 dies). Historial previ de 1775 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
25896,Zamora,Anestesia,fugat,0.338,3410.04,1151.97,2258.07,566,3,2025-12-01,389,,176.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (566 dies). Historial previ de 1095 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000058426,Toledo,Anestesia,fugat,1.0,3410.04,10618.56,0.0,521,7,2025-12-01,349,,171.1,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (521 dies). Historial previ de 1719 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000058080,Cádiz,Anestesia,fugat,0.612,3410.04,2086.47,1323.57,566,5,2025-12-01,342,,223.6,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (566 dies). Historial previ de 1684 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000058045,A Coruña,Anestesia,fugat,1.0,3410.04,5153.21,0.0,545,10,2025-12-01,426,,119.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (545 dies). Historial previ de 1735 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000043204,Madrid,Anestesia,fugat,1.0,3410.04,5686.25,0.0,679,7,2025-12-01,534,,144.4,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (679 dies). Historial previ de 1690 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000043172,Cáceres,Anestesia,fugat,1.0,3410.04,4210.26,0.0,817,3,2025-12-01,525,,292.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (817 dies). Historial previ de 1693 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41551,Sta.Cruz Tenerife,Anestesia,fugat,0.7,3410.04,2388.66,1021.38,643,4,2025-12-01,364,,278.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (643 dies). Historial previ de 1756 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41908,Vizcaya,Anestesia,fugat,1.0,3410.04,4010.32,0.0,1305,4,2025-12-01,1199,,105.5,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1305 dies). Historial previ de 1727 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41909,Madrid,Anestesia,fugat,0.526,3410.04,1794.52,1615.52,906,4,2025-12-01,728,,177.5,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (906 dies). Historial previ de 1616 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41948,Badajoz,Anestesia,fugat,0.48,3410.04,1636.61,1773.43,1131,10,2025-12-01,1070,,60.4,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1131 dies). Historial previ de 1735 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41954,Cádiz,Anestesia,fugat,0.783,3410.04,2671.13,738.91,1518,6,2025-12-01,1473,,44.5,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1518 dies). Historial previ de 1785 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
41996,Granada,Anestesia,fugat,0.611,3410.04,2083.67,1326.37,720,3,2025-12-01,389,,330.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (720 dies). Historial previ de 1711 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000071615,A Coruña,Anestesia,fugat,1.0,3410.04,7696.56,0.0,397,10,2025-12-01,267,,129.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (397 dies). Historial previ de 1690 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
36713,Madrid,Anestesia,fugat,1.0,3410.04,6379.31,0.0,964,8,2025-12-01,868,,95.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (964 dies). Historial previ de 1726 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
36500,A Coruña,Anestesia,fugat,0.885,3410.04,3019.23,390.81,550,5,2025-12-01,320,,229.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (550 dies). Historial previ de 1699 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
36153,A Coruña,Anestesia,fugat,1.0,3410.04,6473.72,0.0,675,7,2025-12-01,529,,146.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (675 dies). Historial previ de 1697 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080138,Valencia,Anestesia,fugat,1.0,3410.04,5604.64,0.0,489,7,2025-12-01,306,,182.9,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (489 dies). Historial previ de 1769 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000080024,Sta.Cruz Tenerife,Anestesia,fugat,1.0,3410.04,4079.92,0.0,391,9,2025-12-01,245,,145.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (391 dies). Historial previ de 1699 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
26633,Barcelona,Anestesia,fugat,0.598,3410.04,2040.46,1369.58,740,6,2025-12-01,568,,171.5,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (740 dies). Historial previ de 1769 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
27145,Madrid,Anestesia,fugat,0.445,3410.04,1516.81,1893.23,1020,3,2025-12-01,777,,242.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1020 dies). Historial previ de 1748 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
27243,Lugo,Anestesia,fugat,1.0,3410.04,6434.42,0.0,770,11,2025-12-01,683,,86.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (770 dies). Historial previ de 1725 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
27626,Pontevedra,Anestesia,fugat,0.784,3410.04,2671.98,738.06,705,20,2025-12-01,653,,51.8,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (705 dies). Historial previ de 1741 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
27678,Granada,Anestesia,fugat,1.0,3410.04,9133.57,0.0,871,8,2025-12-01,767,,103.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (871 dies). Historial previ de 1697 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
28536,Barcelona,Anestesia,fugat,1.0,3410.04,5304.71,0.0,768,6,2025-12-01,602,,165.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (768 dies). Historial previ de 1762 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
28660,Barcelona,Anestesia,fugat,1.0,3410.04,6420.33,0.0,1008,6,2025-12-01,885,,122.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1008 dies). Historial previ de 1741 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000079096,Madrid,Anestesia,fugat,1.0,3410.04,4781.79,0.0,824,5,2025-12-01,641,,182.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (824 dies). Historial previ de 1735 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000078797,Alicante,Anestesia,fugat,1.0,3410.04,4136.15,0.0,942,22,2025-12-01,903,,38.2,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (942 dies). Historial previ de 1783 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000078586,Barcelona,Anestesia,fugat,0.683,3410.04,2330.25,1079.79,1445,4,2025-12-01,1369,,76.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1445 dies). Historial previ de 1749 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000078435,,Anestesia,fugat,0.463,3410.04,1579.51,1830.53,815,3,2025-12-01,667,,147.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (815 dies). Historial previ de 1257 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
31342,Madrid,Anestesia,fugat,0.646,3410.04,2201.92,1208.12,1095,3,2025-12-01,915,,179.7,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1095 dies). Historial previ de 1634 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
31978,Navarra,Anestesia,fugat,1.0,3410.04,4960.2,0.0,1195,3,2025-12-01,1003,,191.3,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1195 dies). Historial previ de 1769 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000100563,Valencia,Anestesia,fugat,0.63,3410.04,2149.3,1260.74,712,1,2025-12-01,711,,1.0,,,fugat,,delegat,mitjana,409.2,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (712 dies). Historial previ de 713 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
