Id_Cliente,Familia_Potencial,any_mes,euros_venuts,num_pedidos,unitats,en_campana,anyo,mes,euros_12m,euros_3m,Potencial_EUR,share_12m,share_3m_annualized,gap_eur,cicle_mig_dies,cicle_std_dies,num_intervals,data_ultim_pedido,data_primer_pedido,dies_sense_compra,dies_historial,tendencia_negativa,segment,segment_anterior
1452,Anestesia,2025-11,366.5,1,5,0,2025,11,5533.54,1555.1399999999999,2223.12,1.0,1.0,0.0,106.375,53.07880344355927,16,2025-11-12,2021-03-16,19,1721,False,fidel,
1460,Anestesia,2025-02,355.82,1,5,0,2025,2,6863.05,2188.01,2223.12,1.0,1.0,0.0,193.14285714285714,71.35710710709816,7,2025-02-05,2021-05-25,299,1651,False,fidel,
1460,Bioseguridad,2025-11,542.78,1,6,0,2025,11,1738.06,1450.1799999999998,1086.44,1.0,1.0,0.0,399.5,374.8162883333647,4,2025-11-05,2021-06-21,26,1624,False,fidel,
1477,Anestesia,2025-12,265.77,1,3,0,2025,12,5692.8,1151.63,2223.12,1.0,1.0,0.0,78.22727272727273,34.659292100757334,22,2025-12-01,2021-03-16,0,1721,False,fidel,
1477,Bioseguridad,2025-12,397.52,1,12,0,2025,12,2350.38,996.79,1086.44,1.0,1.0,0.0,245.85714285714286,101.3965744299207,7,2025-12-01,2021-03-16,0,1721,False,fidel,
1592,Anestesia,2024-05,426.98,1,6,0,2024,5,1979.9,1295.88,2223.12,0.8905951995393862,1.0,243.2199999999998,344.6666666666667,163.00988381758395,3,2024-05-13,2021-07-14,567,1601,False,fugat,
1624,Anestesia,2025-10,439.79,1,6,0,2025,10,5158.82,1306.56,1802.36,1.0,1.0,0.0,124.0,38.86465667494747,13,2025-10-02,2021-05-04,60,1672,False,fidel,
1641,Anestesia,2025-11,386.92,1,3,0,2025,11,3710.96,865.46,2223.12,1.0,1.0,0.0,43.55,22.897543536370883,40,2025-11-19,2021-02-11,12,1754,False,fidel,
1641,Bioseguridad,2025-03,405.06,1,3,0,2025,3,3542.28,1203.31,1086.44,1.0,1.0,0.0,152.88888888888889,51.85330685789254,9,2025-03-03,2021-05-27,273,1649,False,fidel,
1778,Anestesia,2025-11,295.29,1,2,0,2025,11,4478.81,877.26,2223.12,1.0,1.0,0.0,114.26666666666667,39.46216190507335,15,2025-11-04,2021-02-24,27,1741,False,fidel,
1778,Bioseguridad,2022-09,509.31,1,12,0,2022,9,509.31,509.31,1086.44,0.46878796804241374,1.0,577.1300000000001,,,0,2022-09-13,2022-09-13,1175,1175,False,fugat,
1779,Anestesia,2023-01,681.26,1,6,0,2023,1,2196.87,1507.96,1802.36,1.0,1.0,0.0,149.5,59.75156901705594,4,2023-01-30,2021-06-11,1036,1634,False,fugat,
1817,Anestesia,2025-06,689.13,1,5,0,2025,6,2181.1,2181.1,2223.12,0.981098636150995,1.0,42.01999999999998,133.5,1.5,2,2025-06-06,2024-09-12,178,445,False,fidel,
1817,Bioseguridad,2025-12,402.55,1,8,0,2025,12,1338.52,1338.52,1086.44,1.0,1.0,0.0,616.0,53.0,2,2025-12-01,2022-07-18,0,1232,False,fidel,
1818,Anestesia,2025-02,361.13,1,3,0,2025,2,4736.84,1083.3899999999999,2223.12,1.0,1.0,0.0,98.73333333333333,46.102012489213045,15,2025-02-14,2021-01-25,290,1771,False,perdut,
1821,Bioseguridad,2025-09,486.07,1,6,0,2025,9,1717.1399999999999,1717.1399999999999,879.2,1.0,1.0,0.0,458.0,323.0,2,2025-09-17,2023-03-16,75,991,False,fidel,
1842,Anestesia,2024-08,442.84000000000003,1,5,0,2024,8,6046.6,1803.97,2223.12,1.0,1.0,0.0,143.22222222222223,44.117967561169394,9,2024-08-27,2021-02-15,461,1750,False,fugat,
1842,Bioseguridad,2023-10,907.02,1,12,0,2023,10,1919.61,1919.61,1086.44,1.0,1.0,0.0,448.0,131.0,2,2023-10-23,2021-05-10,770,1666,False,fugat,
1865,Anestesia,2025-03,295.29,1,2,0,2025,3,967.19,967.19,2223.12,0.4350597358667099,1.0,1255.9299999999998,721.0,292.0,2,2025-03-20,2021-04-08,256,1698,False,promiscu,
1889,Anestesia,2023-01,422.77,1,6,0,2023,1,1859.1999999999998,1448.7999999999997,1802.36,1.0,1.0,0.0,240.0,29.676028485406647,3,2023-01-05,2021-01-15,1061,1781,False,fugat,
1895,Anestesia,2025-07,366.5,1,5,0,2025,7,3963.16,997.2,2223.12,1.0,1.0,0.0,126.15384615384616,48.351033962130536,13,2025-07-03,2021-01-05,151,1791,False,fidel,
1897,Anestesia,2025-11,824.63,1,15,0,2025,11,3770.33,1904.9199999999998,2223.12,1.0,1.0,0.0,336.2,115.22916297535099,5,2025-11-26,2021-04-20,5,1686,False,fidel,
1909,Anestesia,2025-10,371.96000000000004,1,3,0,2025,10,1774.5,911.0100000000001,2223.12,0.7982025261794236,1.0,448.6199999999999,270.6,64.58978247370091,5,2025-10-31,2022-02-16,31,1384,False,fidel,
1909,Bioseguridad,2025-07,795.05,1,24,0,2025,7,5679.56,2029.7599999999998,1086.44,1.0,1.0,0.0,203.75,86.8486470821509,8,2025-07-14,2021-01-26,140,1770,False,fidel,
1954,Anestesia,2025-09,590.57,1,5,0,2025,9,8931.470000000001,2073.65,4546.72,1.0,1.0,0.0,105.26666666666667,57.87281073373075,15,2025-09-29,2021-06-03,63,1642,False,fidel,
1954,Bioseguridad,2025-09,477.03,1,12,0,2025,9,2850.05,1337.57,2223.12,1.0,1.0,0.0,184.16666666666666,99.19411384866656,6,2025-09-29,2022-09-20,63,1168,False,fidel,
1963,Anestesia,2025-02,667.16,1,10,0,2025,2,4065.68,1994.8799999999997,2223.12,1.0,1.0,0.0,226.0,118.0056495822693,6,2025-02-12,2021-05-28,292,1648,False,fidel,
1963,Bioseguridad,2025-11,477.03,1,12,0,2025,11,1799.81,1367.56,1086.44,1.0,1.0,0.0,545.6666666666666,177.5712689473034,3,2025-11-20,2021-05-28,11,1648,False,fidel,
1964,Anestesia,2025-10,708.7,1,6,0,2025,10,9890.869999999999,2891.0599999999995,2223.12,1.0,1.0,0.0,247.0,77.31198391674383,7,2025-10-24,2021-01-29,38,1767,False,fidel,
1964,Bioseguridad,2024-02,550.47,1,6,0,2024,2,1450.52,1450.52,1086.44,1.0,1.0,0.0,372.3333333333333,423.0692089428816,3,2024-02-20,2021-01-29,650,1767,False,fugat,
1998,Anestesia,2025-09,1358.74,1,10,0,2025,9,11791.19,3421.65,2223.12,1.0,1.0,0.0,136.91666666666666,48.33642231508474,12,2025-09-10,2021-03-12,82,1725,False,fidel,
2074,Anestesia,2025-06,1442.02,1,16,0,2025,6,7865.37,2640.0299999999997,3410.04,1.0,1.0,0.0,79.25,47.20897690058534,20,2025-06-06,2021-02-02,178,1763,False,fidel,
2074,Bioseguridad,2025-11,397.52,1,12,1,2025,11,13115.02,1747.7200000000005,1667.34,1.0,1.0,0.0,61.3448275862069,48.60628302090384,29,2025-11-28,2021-01-14,3,1782,False,fidel,
2083,Anestesia,2023-03,320.12,1,2,0,2023,3,2448.73,2448.73,2223.12,1.0,1.0,0.0,384.5,295.5,2,2023-03-28,2021-02-17,979,1748,False,fugat,
2095,Anestesia,2025-04,708.7,1,6,0,2025,4,2278.82,1534.42,1802.36,1.0,1.0,0.0,311.25,96.10508571350425,4,2025-04-24,2021-11-26,221,1466,False,fidel,
2114,Anestesia,2024-04,399.85,1,2,0,2024,4,1776.03,793.8199999999999,2223.12,0.7988907481377524,1.0,447.0899999999999,148.625,49.56293347855835,8,2024-04-10,2021-01-07,600,1789,False,fugat,
2121,Anestesia,2025-02,573.36,1,5,0,2025,2,1915.96,1915.96,1802.36,1.0,1.0,0.0,690.0,65.0,2,2025-02-19,2021-05-11,285,1665,False,fidel,
2141,Anestesia,2024-09,666.78,1,6,0,2024,9,2280.14,1850.7799999999997,2223.12,1.0,1.0,0.0,441.3333333333333,386.20317048011,3,2024-09-05,2021-01-20,452,1776,False,fugat,
2143,Anestesia,2024-11,516.03,1,6,1,2024,11,5267.83,3267.71,2223.12,1.0,1.0,0.0,198.5,107.1669258680121,4,2024-11-29,2022-09-27,367,1161,False,fugat,
2143,Bioseguridad,2024-06,463.02,1,12,0,2024,6,1874.6999999999998,1154.26,1086.44,1.0,1.0,0.0,304.75,150.26539022675848,4,2024-06-05,2021-02-02,544,1763,False,fugat,
2148,Anestesia,2025-11,1551.32,1,15,0,2025,11,18970.4,4730.349999999999,9093.44,1.0,1.0,0.0,54.78125,25.45674563720783,32,2025-11-07,2021-01-19,24,1777,False,fidel,
2148,Bioseguridad,2025-11,4770.29,1,144,0,2025,11,55586.31,14310.869999999999,4446.24,1.0,1.0,0.0,59.36666666666667,38.583660905736885,30,2025-11-20,2021-01-04,11,1792,False,fidel,
2167,Anestesia,2025-07,664.08,1,8,0,2025,7,9064.23,2459.7200000000003,2223.12,1.0,1.0,0.0,108.26666666666667,48.85143009393095,15,2025-07-29,2021-02-16,125,1749,False,fidel,
2170,Bioseguridad,2025-06,477.03,1,12,0,2025,6,2458.0,1449.36,1086.44,1.0,1.0,0.0,392.75,192.29843343095646,4,2025-06-13,2021-02-23,171,1742,False,fidel,
2179,Anestesia,2025-10,733.0,1,10,0,2025,10,7123.03,2397.67,3410.04,1.0,1.0,0.0,203.0,25.874698065871222,8,2025-10-24,2021-05-14,38,1662,False,fidel,
2179,Bioseguridad,2022-05,509.31,1,12,0,2022,5,1013.63,1013.63,1667.34,0.6079323953122938,1.0,653.7099999999999,447.0,0.0,1,2022-05-24,2021-03-03,1287,1734,False,fugat,
2200,Anestesia,2025-01,1159.67,1,8,0,2025,1,4674.58,3606.92,2223.12,1.0,1.0,0.0,468.6666666666667,112.93754419540426,3,2025-01-29,2021-03-25,306,1712,False,fidel,
2218,Anestesia,2025-03,2214.64,1,20,0,2025,3,9055.29,5851.83,2223.12,1.0,1.0,0.0,379.5,37.39318119657647,4,2025-03-25,2021-01-27,251,1769,False,fidel,
2227,Anestesia,2025-09,1328.6,1,16,0,2025,9,11303.08,3562.2999999999997,1802.36,1.0,1.0,0.0,188.33333333333334,42.58064244596494,9,2025-09-30,2021-02-08,62,1757,False,fidel,
2228,Anestesia,2025-10,824.63,1,15,0,2025,10,7386.92,2587.2999999999997,2223.12,1.0,1.0,0.0,202.5,40.574006457336694,8,2025-10-02,2021-04-26,60,1680,False,fidel,
2235,Anestesia,2025-10,1796.3300000000002,1,20,0,2025,10,7056.280000000001,5506.22,2223.12,1.0,1.0,0.0,478.6666666666667,137.05797637820604,3,2025-10-31,2021-11-25,31,1467,False,fidel,
2242,Anestesia,2022-06,1653.4,1,15,0,2022,6,4960.200000000001,4960.200000000001,4546.72,1.0,1.0,0.0,196.0,49.0,2,2022-06-23,2021-05-27,1257,1649,False,fugat,
2242,Bioseguridad,2022-07,582.09,1,12,0,2022,7,1745.0500000000002,1745.0500000000002,2223.12,0.7849553780272771,1.0,478.0699999999997,13.0,0.0,1,2022-07-06,2022-06-23,1244,1257,False,fugat,
2244,Anestesia,2025-02,708.45,1,6,0,2025,2,5124.89,2673.62,1802.36,1.0,1.0,0.0,201.83333333333334,70.6007947704714,6,2025-02-20,2021-10-28,284,1495,False,fidel,
2244,Bioseguridad,2024-09,1258.2,1,12,0,2024,9,3121.7299999999996,3121.7299999999996,879.2,1.0,1.0,0.0,363.0,1.0,2,2024-09-25,2022-09-30,432,1158,False,fugat,
2245,Anestesia,2025-07,1112.6200000000001,1,12,0,2025,7,3361.4300000000003,2797.74,3410.04,0.9857450352488535,1.0,48.60999999999967,227.66666666666666,13.199326582148888,3,2025-07-14,2023-08-31,140,823,False,fidel,
2246,Anestesia,2025-09,274.88,1,3,0,2025,9,5125.83,1257.16,2223.12,1.0,1.0,0.0,140.58333333333334,71.3611219237914,12,2025-09-26,2021-02-12,66,1753,False,fidel,
2246,Bioseguridad,2025-09,688.6,1,6,0,2025,9,6085.13,2125.72,1086.44,1.0,1.0,0.0,153.36363636363637,84.44608040559234,11,2025-09-26,2021-02-12,66,1753,False,fidel,
2297,Anestesia,2025-06,183.25,1,2,0,2025,6,1582.45,450.12,1802.36,0.8779877493952374,0.9989569231452097,219.90999999999985,192.875,48.003743343618524,8,2025-06-02,2021-03-12,182,1725,False,fidel,
2305,Anestesia,2025-10,715.17,1,9,0,2025,10,7171.12,2162.7400000000002,2223.12,1.0,1.0,0.0,71.70833333333333,27.2159254338746,24,2025-10-28,2021-02-10,34,1755,False,fidel,
2307,Anestesia,2024-12,326.62,1,4,0,2024,12,4465.49,1539.32,2223.12,1.0,1.0,0.0,170.625,103.92177045739743,8,2024-12-03,2021-03-09,363,1728,False,fidel,
2307,Bioseguridad,2022-08,302.91,1,3,0,2022,8,302.91,302.91,1086.44,0.2788096903648614,1.0,783.53,,,0,2022-08-11,2022-08-11,1208,1208,False,fugat,
2309,Anestesia,2024-11,593.9300000000001,1,6,0,2024,11,2894.0099999999998,1049.67,2223.12,1.0,1.0,0.0,93.15384615384616,58.62901113566186,13,2024-11-19,2021-07-27,377,1588,False,fugat,
2309,Bioseguridad,2025-09,477.03,1,12,0,2025,9,5108.34,2374.97,1086.44,1.0,1.0,0.0,152.2,181.53831551493474,10,2025-09-26,2021-07-27,66,1588,False,fidel,
2335,Anestesia,2022-10,1395.44,2,11,0,2022,10,2092.42,2092.42,2223.12,0.9412087516643277,1.0,130.69999999999982,80.0,77.0,2,2022-10-06,2022-04-29,1152,1312,False,fugat,
2345,Anestesia,2025-10,371.96000000000004,1,3,0,2025,10,2125.15,733.1200000000001,3410.04,0.6232038333861186,0.8599547219387458,1284.8899999999999,155.22222222222223,29.9917684180094,9,2025-10-06,2021-12-09,56,1453,False,promiscu,
2348,Anestesia,2025-11,882.88,1,15,0,2025,11,7419.860000000001,2508.12,3410.04,1.0,1.0,0.0,215.625,58.93839474400367,8,2025-11-20,2021-03-01,11,1736,False,fidel,
2358,Anestesia,2025-02,416.74,1,3,0,2025,2,2812.78,1372.81,2223.12,1.0,1.0,0.0,237.0,89.47811650528487,6,2025-02-12,2021-03-23,292,1714,False,fidel,
2363,Anestesia,2025-06,439.79,1,6,0,2025,6,6339.849999999999,1233.27,3410.04,1.0,1.0,0.0,100.625,39.95290195968248,16,2025-06-12,2021-01-14,172,1782,False,fidel,
2370,Anestesia,2023-01,1062.01,1,15,0,2023,1,1580.02,1580.02,3410.04,0.4633435384922171,1.0,1830.02,302.0,0.0,1,2023-01-18,2022-03-22,1048,1350,False,fugat,
2370,Bioseguridad,2025-10,1207.6399999999999,2,24,0,2025,10,5549.78,1990.9999999999998,1667.34,1.0,1.0,0.0,136.08333333333334,104.37309545833905,12,2025-10-09,2021-04-20,53,1686,False,fidel,
2372,Anestesia,2025-09,519.6,1,4,0,2025,9,2924.27,1261.21,1802.36,1.0,1.0,0.0,257.8333333333333,59.71436640839084,6,2025-09-05,2021-06-11,87,1634,False,fidel,
2373,Anestesia,2025-10,188.71,1,1,0,2025,10,6737.69,2807.5699999999997,3410.04,1.0,1.0,0.0,271.5,123.39334125740605,6,2025-10-06,2021-04-21,56,1685,False,fidel,
2376,Anestesia,2025-03,386.92,1,3,0,2025,3,2775.19,1188.88,2223.12,1.0,1.0,0.0,249.0,66.38774987400411,6,2025-03-31,2021-02-26,245,1739,False,fidel,
2387,Anestesia,2025-11,439.79,1,6,0,2025,11,2466.16,1222.5900000000001,3410.04,0.723205592896271,1.0,943.8800000000001,306.8,81.99609746811124,5,2025-11-06,2021-08-25,25,1559,False,fidel,
2392,Bioseguridad,2025-10,844.45,1,15,0,2025,10,3151.8199999999997,1883.6999999999998,1086.44,1.0,1.0,0.0,295.2,148.60605640417216,5,2025-10-20,2021-10-05,42,1518,False,fidel,
2406,Anestesia,2025-11,91.63,1,1,0,2025,11,3733.59,813.95,3410.04,1.0,0.9547688590163166,0.0,155.8181818181818,23.659778611959624,11,2025-11-18,2021-03-10,13,1727,False,fidel,
2406,Bioseguridad,2025-05,324.05,1,3,0,2025,5,853.6700000000001,853.6700000000001,1667.34,0.5119951539578012,1.0,813.6699999999998,795.0,0.0,1,2025-05-26,2023-03-23,189,984,False,promiscu,
2424,Anestesia,2025-02,555.65,1,5,0,2025,2,3090.59,1380.9599999999998,2223.12,1.0,1.0,0.0,182.25,104.23740931162861,8,2025-02-27,2021-03-02,277,1735,False,fidel,
2424,Bioseguridad,2025-02,567.08,1,6,0,2025,2,1439.31,1439.31,1086.44,1.0,1.0,0.0,916.0,0.0,1,2025-02-27,2022-08-26,277,1193,False,fidel,
2426,Anestesia,2025-10,835.9,2,11,0,2025,10,7262.41,2365.04,4546.72,1.0,1.0,0.0,100.70588235294117,48.29171735813425,17,2025-10-20,2021-02-11,42,1754,False,fidel,
2426,Bioseguridad,2025-10,486.07,1,6,0,2025,10,5500.75,1450.67,2223.12,1.0,1.0,0.0,76.08695652173913,40.11604150946868,23,2025-10-30,2021-01-14,32,1782,False,fidel,
2427,Anestesia,2025-09,286.18,1,2,0,2025,9,5201.33,1125.7599999999998,2223.12,1.0,1.0,0.0,163.55555555555554,95.81360505471154,9,2025-09-18,2021-09-07,74,1546,False,fidel,
2427,Bioseguridad,2025-09,324.05,1,3,0,2025,9,638.62,638.62,1086.44,0.587809727182357,1.0,447.82000000000005,413.0,0.0,1,2025-09-18,2024-08-01,74,487,False,promiscu,
2432,Anestesia,2025-02,183.22,1,1,0,2025,2,3960.5299999999997,1546.49,1802.36,1.0,1.0,0.0,186.25,103.33168681483913,8,2025-02-10,2021-01-12,294,1784,False,fidel,
2432,Bioseguridad,2025-02,405.06,1,3,0,2025,2,4290.43,1191.44,879.2,1.0,1.0,0.0,149.0,42.36507995979708,10,2025-02-10,2021-01-12,294,1784,False,fidel,
2435,Anestesia,2025-11,295.29,1,2,0,2025,11,7803.77,1672.81,5683.4,1.0,1.0,0.0,58.766666666666666,38.93214895458793,30,2025-11-25,2021-01-27,6,1769,False,fidel,
2435,Bioseguridad,2025-01,477.03,1,12,0,2025,1,1634.02,1273.8,2778.9,0.5880096441037821,1.0,1144.88,365.0,435.07643006717797,4,2025-01-31,2021-02-01,304,1764,False,promiscu,
2437,Anestesia,2025-08,91.63,1,1,0,2025,8,1410.4099999999999,452.77,2223.12,0.6344281910108316,0.8146568786210371,812.71,126.46153846153847,52.22380150646813,13,2025-08-19,2021-02-17,104,1748,False,promiscu,
2439,Anestesia,2024-09,286.68,1,2,0,2024,9,1259.46,846.11,2223.12,0.5665281226384541,1.0,963.6599999999999,450.6666666666667,44.52964056545807,3,2024-09-27,2021-01-14,430,1782,False,fugat,
2439,Bioseguridad,2022-04,121.27,1,2,0,2022,4,121.27,121.27,1086.44,0.1116214425094805,0.446485770037922,965.1700000000001,,,0,2022-04-12,2022-04-12,1329,1329,False,fugat,
2442,Anestesia,2025-11,1378.0900000000001,1,15,0,2025,11,4087.32,4087.32,1802.36,1.0,1.0,0.0,734.5,83.5,2,2025-11-27,2021-11-19,4,1473,False,fidel,
2498,Bioseguridad,2025-06,600.05,1,15,0,2025,6,1749.77,1749.77,1667.34,1.0,1.0,0.0,373.5,130.5,2,2025-06-25,2023-06-09,159,906,False,fidel,
2503,Anestesia,2025-09,1328.79,1,15,0,2025,9,9982.61,4123.95,3410.04,1.0,1.0,0.0,211.5,77.43545699484184,8,2025-09-10,2021-01-22,82,1774,False,fidel,
2521,Anestesia,2025-06,1023.3,1,10,0,2025,6,8684.63,2917.76,2223.12,1.0,1.0,0.0,168.66666666666666,23.930454794396756,9,2025-06-25,2021-04-29,159,1677,False,fidel,
2525,Anestesia,2025-05,835.74,1,7,0,2025,5,5427.58,2423.44,2223.12,1.0,1.0,0.0,248.66666666666666,97.3938168240446,6,2025-05-30,2021-04-29,185,1677,False,fidel,
2525,Bioseguridad,2025-03,324.05,1,3,0,2025,3,324.05,324.05,1086.44,0.2982677368285409,1.0,762.3900000000001,,,0,2025-03-18,2025-03-18,258,258,False,perdut,
2546,Bioseguridad,2025-10,567.08,1,6,0,2025,10,6414.63,1701.2400000000002,1086.44,1.0,1.0,0.0,134.07692307692307,70.42886377097821,13,2025-10-20,2021-01-11,42,1785,False,fidel,
2555,Anestesia,2025-07,239.26999999999998,1,2,0,2025,7,4354.22,1336.8200000000002,2223.12,1.0,1.0,0.0,199.0,71.33021800050803,8,2025-07-03,2021-02-22,151,1743,False,fidel,
2555,Bioseguridad,2023-04,151.32,1,3,0,2023,4,587.87,587.87,1086.44,0.5410975295460403,1.0,498.57000000000005,308.0,0.0,1,2023-04-12,2022-06-08,964,1272,False,fugat,
2562,Anestesia,2025-10,484.63,1,6,0,2025,10,4382.63,1765.6,2223.12,1.0,1.0,0.0,262.5,116.59581181729185,6,2025-10-29,2021-07-07,33,1608,False,fidel,
2562,Bioseguridad,2025-10,397.52,1,12,0,2025,10,3373.98,1078.58,1086.44,1.0,1.0,0.0,214.5,169.71741218861428,8,2025-10-29,2021-02-16,33,1749,False,fidel,
2582,Bioseguridad,2025-10,477.03,1,12,0,2025,10,1808.85,1376.6,879.2,1.0,1.0,0.0,558.3333333333334,46.82829154356252,3,2025-10-22,2021-03-22,40,1715,False,fidel,
2587,Bioseguridad,2023-12,567.28,1,15,0,2023,12,3513.7799999999997,1512.67,1086.44,1.0,1.0,0.0,176.83333333333334,154.59669753551947,6,2023-12-01,2021-01-04,731,1792,False,fugat,
2645,Anestesia,2025-10,824.63,1,15,0,2025,10,9877.23,2507.49,2223.12,1.0,1.0,0.0,90.6842105263158,13.928587156140603,19,2025-10-03,2021-01-14,59,1782,False,fidel,
2667,Anestesia,2024-05,199.92,1,1,0,2024,5,199.92,199.92,2223.12,0.08992766922163446,0.35971067688653785,2023.1999999999998,,,0,2024-05-30,2024-05-30,550,550,False,fugat,
2667,Bioseguridad,2025-09,202.53,1,3,0,2025,9,2663.27,928.49,1086.44,1.0,1.0,0.0,259.8333333333333,87.96479725182998,6,2025-09-03,2021-05-28,89,1648,False,fidel,
2680,Anestesia,2025-08,366.5,1,5,0,2025,8,4454.24,1133.6599999999999,2223.12,1.0,1.0,0.0,119.0,42.76680956068619,14,2025-08-28,2021-02-04,95,1761,False,fidel,
2680,Bioseguridad,2025-08,720.0699999999999,1,15,0,2025,8,5290.74,1044.12,1086.44,1.0,1.0,0.0,92.55555555555556,43.942161761193695,18,2025-08-28,2021-02-04,95,1761,False,fidel,
2709,Anestesia,2025-01,1313.99,1,15,0,2025,1,8897.59,3894.1299999999997,2223.12,1.0,1.0,0.0,176.83333333333334,43.39514821830764,6,2025-01-13,2022-02-17,322,1383,False,fidel,
2709,Bioseguridad,2025-06,795.05,1,24,0,2025,6,7310.86,1800.1599999999999,1086.44,1.0,1.0,0.0,112.38461538461539,54.871231724884005,13,2025-06-04,2021-06-04,180,1641,False,fidel,
2753,Anestesia,2025-04,708.66,1,6,0,2025,4,5320.67,2084.74,2223.12,1.0,1.0,0.0,178.5,41.02438299353203,8,2025-04-04,2021-05-07,241,1669,False,fidel,
2753,Bioseguridad,2025-10,324.05,1,3,0,2025,10,2601.67,1208.3,1086.44,1.0,1.0,0.0,269.5,102.12859540794635,6,2025-10-10,2021-05-07,52,1669,False,fidel,
2771,Anestesia,2025-06,590.57,1,5,0,2025,6,2220.07,2220.07,2223.12,0.9986280542660766,1.0,3.049999999999727,124.0,54.0,2,2025-06-12,2024-10-07,172,420,False,fidel,
2771,Bioseguridad,2023-01,453.98,1,12,0,2023,1,453.98,453.98,1086.44,0.4178601671514304,1.0,632.46,,,0,2023-01-27,2023-01-27,1039,1039,False,fugat,
2784,Bioseguridad,2025-05,397.52,1,12,0,2025,5,1284.6399999999999,1284.6399999999999,1086.44,1.0,1.0,0.0,605.0,19.0,2,2025-05-27,2022-02-02,188,1398,False,fidel,
2785,Anestesia,2025-09,590.57,1,5,0,2025,9,6348.3,1937.98,2223.12,1.0,1.0,0.0,153.27272727272728,104.03503859853346,11,2025-09-23,2021-02-10,69,1755,False,fidel,
2788,Bioseguridad,2024-12,582.4399999999999,1,15,0,2024,12,1866.48,1142.46,1086.44,1.0,1.0,0.0,323.75,207.7382668166845,4,2024-12-03,2021-05-18,363,1658,False,fidel,
2807,Anestesia,2025-02,1032.06,1,10,0,2025,2,5059.92,3075.8199999999997,2223.12,1.0,1.0,0.0,333.75,52.332470799686114,4,2025-02-10,2021-06-16,294,1629,False,fidel,
2807,Bioseguridad,2024-11,884.66,1,9,0,2024,11,3362.34,2552.69,1086.44,1.0,1.0,0.0,423.6666666666667,91.14944992824817,3,2024-11-11,2021-05-20,385,1656,False,fugat,
2811,Anestesia,2025-09,1771.72,1,20,0,2025,9,15951.4,4390.58,6820.08,1.0,1.0,0.0,94.05555555555556,49.61683430967337,18,2025-09-03,2021-01-14,89,1782,False,fidel,
2813,Anestesia,2025-11,768.8,1,8,0,2025,11,8689.06,2270.17,2223.12,1.0,1.0,0.0,56.96774193548387,23.209402809467385,31,2025-11-06,2021-01-05,25,1791,False,fidel,
2813,Bioseguridad,2022-01,123.68,1,3,0,2022,1,123.68,123.68,1086.44,0.11383969662383565,0.4553587864953426,962.76,,,0,2022-01-24,2022-01-24,1407,1407,False,fugat,
2821,Anestesia,2025-07,925.35,1,7,0,2025,7,4727.99,1721.81,2223.12,1.0,1.0,0.0,145.1818181818182,84.09174446759508,11,2025-07-10,2021-02-24,144,1741,False,fidel,
2821,Bioseguridad,2025-07,159.01,1,3,0,2025,7,946.02,479.26,1086.44,0.8707521814366186,1.0,140.42000000000007,320.0,142.92830370503947,4,2025-07-10,2022-01-07,144,1424,False,fidel,
2846,Anestesia,2025-09,708.7,1,6,0,2025,9,8053.389999999999,2325.2300000000005,2223.12,1.0,1.0,0.0,168.8,138.7860223509558,10,2025-09-25,2021-02-10,67,1755,False,fidel,
2858,Anestesia,2025-09,1063.02,1,10,0,2025,9,8333.68,3468.8900000000003,3410.04,1.0,1.0,0.0,214.0,85.55115428794635,8,2025-09-12,2021-01-04,80,1792,False,fidel,
2861,Anestesia,2025-05,183.25,1,2,0,2025,5,1469.16,680.59,2223.12,0.6608550145741121,1.0,753.9599999999998,321.2,204.0601871997573,5,2025-05-29,2021-01-04,186,1792,False,promiscu,
2873,Anestesia,2024-09,1393.79,1,20,0,2024,9,8307.87,4293.7,2223.12,1.0,1.0,0.0,248.8,25.607811308270765,5,2024-09-10,2021-04-15,447,1691,False,fugat,
2887,Anestesia,2025-09,1328.79,1,15,0,2025,9,16002.31,3298.2300000000005,4546.72,1.0,1.0,0.0,94.3529411764706,51.65831312459683,17,2025-09-10,2021-04-20,82,1686,False,fidel,
2887,Bioseguridad,2025-04,802.5799999999999,1,18,0,2025,4,6779.23,2369.3199999999997,2223.12,1.0,1.0,0.0,152.0,125.96110510788638,10,2025-04-10,2021-02-10,235,1755,False,fidel,
2946,Anestesia,2022-07,-579.14,1,0,0,2022,7,1708.98,664.64,2223.12,0.7687304329051063,1.0,514.1399999999999,90.16666666666667,51.440634608146986,6,2022-07-07,2021-01-12,1243,1784,False,fugat,
2959,Anestesia,2025-06,832.8199999999999,1,10,0,2025,6,3913.5299999999997,2784.8900000000003,2223.12,1.0,1.0,0.0,355.5,74.52684080249209,4,2025-06-13,2021-07-22,171,1593,False,fidel,
2973,Anestesia,2025-09,959.08,1,15,0,2025,9,5238.37,1919.8,2223.12,1.0,1.0,0.0,184.77777777777777,61.542718276328245,9,2025-09-29,2021-03-11,63,1726,False,fidel,
2973,Bioseguridad,2024-12,543.12,1,12,0,2024,12,2027.71,1307.27,1086.44,1.0,1.0,0.0,340.5,202.04516821740629,4,2024-12-02,2021-03-11,364,1726,False,fidel,
2975,Anestesia,2025-07,2657.58,2,30,0,2025,7,12698.74,4772.28,3410.04,1.0,1.0,0.0,106.86666666666666,50.78433704291993,15,2025-07-03,2021-02-11,151,1754,False,fidel,
